x,y
1.379800,2.125456
1.379900,2.126143
1.380000,2.126830
1.380100,2.127517
1.380200,2.128204
1.380300,2.128891
1.380400,2.129578
1.380500,2.130265
1.380600,2.130952
1.380700,2.131639
1.380800,2.132326
1.380900,2.133013
1.381000,2.133701
1.381100,2.134388
1.381200,2.135075
1.381300,2.135762
1.381400,2.136449
1.381500,2.137136
1.381600,2.137823
1.381700,2.138511
1.381800,2.139198
1.381900,2.139885
1.382000,2.140572
1.382100,2.141259
1.382200,2.141947
1.382300,2.142634
1.382400,2.143321
1.382500,2.144008
1.382600,2.144696
1.382700,2.145383
1.382800,2.146070
1.382900,2.146757
1.383000,2.147445
1.383100,2.148132
1.383200,2.148819
1.383300,2.149507
1.383400,2.150194
1.383500,2.150881
1.383600,2.151569
1.383700,2.152256
1.383800,2.152943
1.383900,2.153631
1.384000,2.154318
1.384100,2.155005
1.384200,2.155693
1.384300,2.156380
1.384400,2.157068
1.384500,2.157755
1.384600,2.158442
1.384700,2.159130
1.384800,2.159817
1.384900,2.160505
1.385000,2.161192
1.385100,2.161880
1.385200,2.162567
1.385300,2.163255
1.385400,2.163942
1.385500,2.164630
1.385600,2.165317
1.385700,2.166005
1.385800,2.166692
1.385900,2.167380
1.386000,2.168067
1.386100,2.168755
1.386200,2.169442
1.386300,2.170130
1.386400,2.170818
1.386500,2.171505
1.386600,2.172193
1.386700,2.172880
1.386800,2.173568
1.386900,2.174256
1.387000,2.174943
1.387100,2.175631
1.387200,2.176318
1.387300,2.177006
1.387400,2.177694
1.387500,2.178381
1.387600,2.179069
1.387700,2.179757
1.387800,2.180444
1.387900,2.181132
1.388000,2.181820
1.388100,2.182508
1.388200,2.183195
1.388300,2.183883
1.388400,2.184571
1.388500,2.185259
1.388600,2.185946
1.388700,2.186634
1.388800,2.187322
1.388900,2.188010
1.389000,2.188697
1.389100,2.189385
1.389200,2.190073
1.389300,2.190761
1.389400,2.191449
1.389500,2.192136
1.389600,2.192824
1.389700,2.193512
1.389800,2.194200
1.389900,2.194888
1.390000,2.195576
1.390100,2.196264
1.390200,2.196951
1.390300,2.197639
1.390400,2.198327
1.390500,2.199015
1.390600,2.199703
1.390700,2.200391
1.390800,2.201079
1.390900,2.201767
1.391000,2.202455
1.391100,2.203143
1.391200,2.203831
1.391300,2.204519
1.391400,2.205207
1.391500,2.205895
1.391600,2.206583
1.391700,2.207271
1.391800,2.207959
1.391900,2.208647
1.392000,2.209335
1.392100,2.210023
1.392200,2.210711
1.392300,2.211399
1.392400,2.212087
1.392500,2.212775
1.392600,2.213463
1.392700,2.214151
1.392800,2.214839
1.392900,2.215527
1.393000,2.216215
1.393100,2.216903
1.393200,2.217591
1.393300,2.218280
1.393400,2.218968
1.393500,2.219656
1.393600,2.220344
1.393700,2.221032
1.393800,2.221720
1.393900,2.222408
1.394000,2.223097
1.394100,2.223785
1.394200,2.224473
1.394300,2.225161
1.394400,2.225849
1.394500,2.226538
1.394600,2.227226
1.394700,2.227914
1.394800,2.228602
1.394900,2.229291
1.395000,2.229979
1.395100,2.230667
1.395200,2.231355
1.395300,2.232044
1.395400,2.232732
1.395500,2.233420
1.395600,2.234108
1.395700,2.234797
1.395800,2.235485
1.395900,2.236173
1.396000,2.236862
1.396100,2.237550
1.396200,2.238238
1.396300,2.238927
1.396400,2.239615
1.396500,2.240303
1.396600,2.240992
1.396700,2.241680
1.396800,2.242368
1.396900,2.243057
1.397000,2.243745
1.397100,2.244434
1.397200,2.245122
1.397300,2.245810
1.397400,2.246499
1.397500,2.247187
1.397600,2.247876
1.397700,2.248564
1.397800,2.249253
1.397900,2.249941
1.398000,2.250629
1.398100,2.251318
1.398200,2.252006
1.398300,2.252695
1.398400,2.253383
1.398500,2.254072
1.398600,2.254760
1.398700,2.255449
1.398800,2.256137
1.398900,2.256826
1.399000,2.257514
1.399100,2.258203
1.399200,2.258891
1.399300,2.259580
1.399400,2.260269
1.399500,2.260957
1.399600,2.261646
1.399700,2.262334
1.399800,2.263023
1.399900,2.263711
1.400000,2.264400
1.400100,2.265089
1.400200,2.265777
1.400300,2.266466
1.400400,2.267154
1.400500,2.267843
1.400600,2.268532
1.400700,2.269220
1.400800,2.269909
1.400900,2.270598
1.401000,2.271286
1.401100,2.271975
1.401200,2.272664
1.401300,2.273352
1.401400,2.274041
1.401500,2.274730
1.401600,2.275418
1.401700,2.276107
1.401800,2.276796
1.401900,2.277485
1.402000,2.278173
1.402100,2.278862
1.402200,2.279551
1.402300,2.280239
1.402400,2.280928
1.402500,2.281617
1.402600,2.282306
1.402700,2.282995
1.402800,2.283683
1.402900,2.284372
1.403000,2.285061
1.403100,2.285750
1.403200,2.286438
1.403300,2.287127
1.403400,2.287816
1.403500,2.288505
1.403600,2.289194
1.403700,2.289883
1.403800,2.290571
1.403900,2.291260
1.404000,2.291949
1.404100,2.292638
1.404200,2.293327
1.404300,2.294016
1.404400,2.294705
1.404500,2.295393
1.404600,2.296082
1.404700,2.296771
1.404800,2.297460
1.404900,2.298149
1.405000,2.298838
1.405100,2.299527
1.405200,2.300216
1.405300,2.300905
1.405400,2.301594
1.405500,2.302283
1.405600,2.302972
1.405700,2.303660
1.405800,2.304349
1.405900,2.305038
1.406000,2.305727
1.406100,2.306416
1.406200,2.307105
1.406300,2.307794
1.406400,2.308483
1.406500,2.309172
1.406600,2.309861
1.406700,2.310550
1.406800,2.311239
1.406900,2.311928
1.407000,2.312617
1.407100,2.313306
1.407200,2.313995
1.407300,2.314685
1.407400,2.315374
1.407500,2.316063
1.407600,2.316752
1.407700,2.317441
1.407800,2.318130
1.407900,2.318819
1.408000,2.319508
1.408100,2.320197
1.408200,2.320886
1.408300,2.321575
1.408400,2.322264
1.408500,2.322954
1.408600,2.323643
1.408700,2.324332
1.408800,2.325021
1.408900,2.325710
1.409000,2.326399
1.409100,2.327088
1.409200,2.327778
1.409300,2.328467
1.409400,2.329156
1.409500,2.329845
1.409600,2.330534
1.409700,2.331223
1.409800,2.331913
1.409900,2.332602
1.410000,2.333291
1.410100,2.333980
1.410200,2.334669
1.410300,2.335359
1.410400,2.336048
1.410500,2.336737
1.410600,2.337426
1.410700,2.338116
1.410800,2.338805
1.410900,2.339494
1.411000,2.340183
1.411100,2.340873
1.411200,2.341562
1.411300,2.342251
1.411400,2.342940
1.411500,2.343630
1.411600,2.344319
1.411700,2.345008
1.411800,2.345698
1.411900,2.346387
1.412000,2.347076
1.412100,2.347765
1.412200,2.348455
1.412300,2.349144
1.412400,2.349833
1.412500,2.350523
1.412600,2.351212
1.412700,2.351901
1.412800,2.352591
1.412900,2.353280
1.413000,2.353969
1.413100,2.354659
1.413200,2.355348
1.413300,2.356038
1.413400,2.356727
1.413500,2.357416
1.413600,2.358106
1.413700,2.358795
1.413800,2.359485
1.413900,2.360174
1.414000,2.360863
1.414100,2.361553
1.414200,2.362242
1.414300,2.362932
1.414400,2.363621
1.414500,2.364310
1.414600,2.365000
1.414700,2.365689
1.414800,2.366379
1.414900,2.367068
1.415000,2.367758
1.415100,2.368447
1.415200,2.369137
1.415300,2.369826
1.415400,2.370516
1.415500,2.371205
1.415600,2.371895
1.415700,2.372584
1.415800,2.373274
1.415900,2.373963
1.416000,2.374653
1.416100,2.375342
1.416200,2.376032
1.416300,2.376721
1.416400,2.377411
1.416500,2.378100
1.416600,2.378790
1.416700,2.379479
1.416800,2.380169
1.416900,2.380858
1.417000,2.381548
1.417100,2.382237
1.417200,2.382927
1.417300,2.383617
1.417400,2.384306
1.417500,2.384996
1.417600,2.385685
1.417700,2.386375
1.417800,2.387064
1.417900,2.387754
1.418000,2.388444
1.418100,2.389133
1.418200,2.389823
1.418300,2.390512
1.418400,2.391202
1.418500,2.391892
1.418600,2.392581
1.418700,2.393271
1.418800,2.393961
1.418900,2.394650
1.419000,2.395340
1.419100,2.396030
1.419200,2.396719
1.419300,2.397409
1.419400,2.398098
1.419500,2.398788
1.419600,2.399478
1.419700,2.400167
1.419800,2.400857
1.419900,2.401547
1.420000,2.402237
1.420100,2.402926
1.420200,2.403616
1.420300,2.404306
1.420400,2.404995
1.420500,2.405685
1.420600,2.406375
1.420700,2.407064
1.420800,2.407754
1.420900,2.408444
1.421000,2.409134
1.421100,2.409823
1.421200,2.410513
1.421300,2.411203
1.421400,2.411893
1.421500,2.412582
1.421600,2.413272
1.421700,2.413962
1.421800,2.414652
1.421900,2.415341
1.422000,2.416031
1.422100,2.416721
1.422200,2.417411
1.422300,2.418100
1.422400,2.418790
1.422500,2.419480
1.422600,2.420170
1.422700,2.420860
1.422800,2.421549
1.422900,2.422239
1.423000,2.422929
1.423100,2.423619
1.423200,2.424309
1.423300,2.424998
1.423400,2.425688
1.423500,2.426378
1.423600,2.427068
1.423700,2.427758
1.423800,2.428448
1.423900,2.429137
1.424000,2.429827
1.424100,2.430517
1.424200,2.431207
1.424300,2.431897
1.424400,2.432587
1.424500,2.433277
1.424600,2.433966
1.424700,2.434656
1.424800,2.435346
1.424900,2.436036
1.425000,2.436726
1.425100,2.437416
1.425200,2.438106
1.425300,2.438796
1.425400,2.439485
1.425500,2.440175
1.425600,2.440865
1.425700,2.441555
1.425800,2.442245
1.425900,2.442935
1.426000,2.443625
1.426100,2.444315
1.426200,2.445005
1.426300,2.445695
1.426400,2.446385
1.426500,2.447075
1.426600,2.447764
1.426700,2.448454
1.426800,2.449144
1.426900,2.449834
1.427000,2.450524
1.427100,2.451214
1.427200,2.451904
1.427300,2.452594
1.427400,2.453284
1.427500,2.453974
1.427600,2.454664
1.427700,2.455354
1.427800,2.456044
1.427900,2.456734
1.428000,2.457424
1.428100,2.458114
1.428200,2.458804
1.428300,2.459494
1.428400,2.460184
1.428500,2.460874
1.428600,2.461564
1.428700,2.462254
1.428800,2.462944
1.428900,2.463634
1.429000,2.464324
1.429100,2.465014
1.429200,2.465704
1.429300,2.466394
1.429400,2.467084
1.429500,2.467774
1.429600,2.468464
1.429700,2.469154
1.429800,2.469844
1.429900,2.470534
1.430000,2.471224
1.430100,2.471914
1.430200,2.472604
1.430300,2.473294
1.430400,2.473985
1.430500,2.474675
1.430600,2.475365
1.430700,2.476055
1.430800,2.476745
1.430900,2.477435
1.431000,2.478125
1.431100,2.478815
1.431200,2.479505
1.431300,2.480195
1.431400,2.480885
1.431500,2.481575
1.431600,2.482265
1.431700,2.482956
1.431800,2.483646
1.431900,2.484336
1.432000,2.485026
1.432100,2.485716
1.432200,2.486406
1.432300,2.487096
1.432400,2.487786
1.432500,2.488476
1.432600,2.489167
1.432700,2.489857
1.432800,2.490547
1.432900,2.491237
1.433000,2.491927
1.433100,2.492617
1.433200,2.493307
1.433300,2.493997
1.433400,2.494688
1.433500,2.495378
1.433600,2.496068
1.433700,2.496758
1.433800,2.497448
1.433900,2.498138
1.434000,2.498829
1.434100,2.499519
1.434200,2.500209
1.434300,2.500899
1.434400,2.501589
1.434500,2.502279
1.434600,2.502970
1.434700,2.503660
1.434800,2.504350
1.434900,2.505040
1.435000,2.505730
1.435100,2.506420
1.435200,2.507111
1.435300,2.507801
1.435400,2.508491
1.435500,2.509181
1.435600,2.509871
1.435700,2.510562
1.435800,2.511252
1.435900,2.511942
1.436000,2.512632
1.436100,2.513322
1.436200,2.514013
1.436300,2.514703
1.436400,2.515393
1.436500,2.516083
1.436600,2.516773
1.436700,2.517464
1.436800,2.518154
1.436900,2.518844
1.437000,2.519534
1.437100,2.520225
1.437200,2.520915
1.437300,2.521605
1.437400,2.522295
1.437500,2.522986
1.437600,2.523676
1.437700,2.524366
1.437800,2.525056
1.437900,2.525747
1.438000,2.526437
1.438100,2.527127
1.438200,2.527817
1.438300,2.528508
1.438400,2.529198
1.438500,2.529888
1.438600,2.530578
1.438700,2.531269
1.438800,2.531959
1.438900,2.532649
1.439000,2.533339
1.439100,2.534030
1.439200,2.534720
1.439300,2.535410
1.439400,2.536100
1.439500,2.536791
1.439600,2.537481
1.439700,2.538171
1.439800,2.538862
1.439900,2.539552
1.440000,2.540242
1.440100,2.540932
1.440200,2.541623
1.440300,2.542313
1.440400,2.543003
1.440500,2.543694
1.440600,2.544384
1.440700,2.545074
1.440800,2.545765
1.440900,2.546455
1.441000,2.547145
1.441100,2.547835
1.441200,2.548526
1.441300,2.549216
1.441400,2.549906
1.441500,2.550597
1.441600,2.551287
1.441700,2.551977
1.441800,2.552668
1.441900,2.553358
1.442000,2.554048
1.442100,2.554739
1.442200,2.555429
1.442300,2.556119
1.442400,2.556810
1.442500,2.557500
1.442600,2.558190
1.442700,2.558881
1.442800,2.559571
1.442900,2.560261
1.443000,2.560952
1.443100,2.561642
1.443200,2.562332
1.443300,2.563023
1.443400,2.563713
1.443500,2.564403
1.443600,2.565094
1.443700,2.565784
1.443800,2.566474
1.443900,2.567165
1.444000,2.567855
1.444100,2.568545
1.444200,2.569236
1.444300,2.569926
1.444400,2.570616
1.444500,2.571307
1.444600,2.571997
1.444700,2.572687
1.444800,2.573378
1.444900,2.574068
1.445000,2.574759
1.445100,2.575449
1.445200,2.576139
1.445300,2.576830
1.445400,2.577520
1.445500,2.578210
1.445600,2.578901
1.445700,2.579591
1.445800,2.580282
1.445900,2.580972
1.446000,2.581662
1.446100,2.582353
1.446200,2.583043
1.446300,2.583733
1.446400,2.584424
1.446500,2.585114
1.446600,2.585805
1.446700,2.586495
1.446800,2.587185
1.446900,2.587876
1.447000,2.588566
1.447100,2.589256
1.447200,2.589947
1.447300,2.590637
1.447400,2.591328
1.447500,2.592018
1.447600,2.592708
1.447700,2.593399
1.447800,2.594089
1.447900,2.594780
1.448000,2.595470
1.448100,2.596160
1.448200,2.596851
1.448300,2.597541
1.448400,2.598232
1.448500,2.598922
1.448600,2.599612
1.448700,2.600303
1.448800,2.600993
1.448900,2.601684
1.449000,2.602374
1.449100,2.603064
1.449200,2.603755
1.449300,2.604445
1.449400,2.605136
1.449500,2.605826
1.449600,2.606516
1.449700,2.607207
1.449800,2.607897
1.449900,2.608588
1.450000,2.609278
1.450100,2.609968
1.450200,2.610659
1.450300,2.611349
1.450400,2.612040
1.450500,2.612730
1.450600,2.613421
1.450700,2.614111
1.450800,2.614801
1.450900,2.615492
1.451000,2.616182
1.451100,2.616873
1.451200,2.617563
1.451300,2.618253
1.451400,2.618944
1.451500,2.619634
1.451600,2.620325
1.451700,2.621015
1.451800,2.621706
1.451900,2.622396
1.452000,2.623086
1.452100,2.623777
1.452200,2.624467
1.452300,2.625158
1.452400,2.625848
1.452500,2.626538
1.452600,2.627229
1.452700,2.627919
1.452800,2.628610
1.452900,2.629300
1.453000,2.629991
1.453100,2.630681
1.453200,2.631371
1.453300,2.632062
1.453400,2.632752
1.453500,2.633443
1.453600,2.634133
1.453700,2.634824
1.453800,2.635514
1.453900,2.636204
1.454000,2.636895
1.454100,2.637585
1.454200,2.638276
1.454300,2.638966
1.454400,2.639657
1.454500,2.640347
1.454600,2.641037
1.454700,2.641728
1.454800,2.642418
1.454900,2.643109
1.455000,2.643799
1.455100,2.644490
1.455200,2.645180
1.455300,2.645870
1.455400,2.646561
1.455500,2.647251
1.455600,2.647942
1.455700,2.648632
1.455800,2.649323
1.455900,2.650013
1.456000,2.650703
1.456100,2.651394
1.456200,2.652084
1.456300,2.652775
1.456400,2.653465
1.456500,2.654156
1.456600,2.654846
1.456700,2.655536
1.456800,2.656227
1.456900,2.656917
1.457000,2.657608
1.457100,2.658298
1.457200,2.658989
1.457300,2.659679
1.457400,2.660369
1.457500,2.661060
1.457600,2.661750
1.457700,2.662441
1.457800,2.663131
1.457900,2.663821
1.458000,2.664512
1.458100,2.665202
1.458200,2.665893
1.458300,2.666583
1.458400,2.667274
1.458500,2.667964
1.458600,2.668654
1.458700,2.669345
1.458800,2.670035
1.458900,2.670726
1.459000,2.671416
1.459100,2.672107
1.459200,2.672797
1.459300,2.673487
1.459400,2.674178
1.459500,2.674868
1.459600,2.675559
1.459700,2.676249
1.459800,2.676939
1.459900,2.677630
1.460000,2.678320
1.460100,2.679011
1.460200,2.679701
1.460300,2.680392
1.460400,2.681082
1.460500,2.681772
1.460600,2.682463
1.460700,2.683153
1.460800,2.683844
1.460900,2.684534
1.461000,2.685224
1.461100,2.685915
1.461200,2.686605
1.461300,2.687296
1.461400,2.687986
1.461500,2.688677
1.461600,2.689367
1.461700,2.690057
1.461800,2.690748
1.461900,2.691438
1.462000,2.692129
1.462100,2.692819
1.462200,2.693509
1.462300,2.694200
1.462400,2.694890
1.462500,2.695581
1.462600,2.696271
1.462700,2.696961
1.462800,2.697652
1.462900,2.698342
1.463000,2.699033
1.463100,2.699723
1.463200,2.700413
1.463300,2.701104
1.463400,2.701794
1.463500,2.702485
1.463600,2.703175
1.463700,2.703865
1.463800,2.704556
1.463900,2.705246
1.464000,2.705937
1.464100,2.706627
1.464200,2.707317
1.464300,2.708008
1.464400,2.708698
1.464500,2.709388
1.464600,2.710079
1.464700,2.710769
1.464800,2.711460
1.464900,2.712150
1.465000,2.712840
1.465100,2.713531
1.465200,2.714221
1.465300,2.714912
1.465400,2.715602
1.465500,2.716292
1.465600,2.716983
1.465700,2.717673
1.465800,2.718363
1.465900,2.719054
1.466000,2.719744
1.466100,2.720434
1.466200,2.721125
1.466300,2.721815
1.466400,2.722506
1.466500,2.723196
1.466600,2.723886
1.466700,2.724577
1.466800,2.725267
1.466900,2.725957
1.467000,2.726648
1.467100,2.727338
1.467200,2.728028
1.467300,2.728719
1.467400,2.729409
1.467500,2.730100
1.467600,2.730790
1.467700,2.731480
1.467800,2.732171
1.467900,2.732861
1.468000,2.733551
1.468100,2.734242
1.468200,2.734932
1.468300,2.735622
1.468400,2.736313
1.468500,2.737003
1.468600,2.737693
1.468700,2.738384
1.468800,2.739074
1.468900,2.739764
1.469000,2.740455
1.469100,2.741145
1.469200,2.741835
1.469300,2.742526
1.469400,2.743216
1.469500,2.743906
1.469600,2.744597
1.469700,2.745287
1.469800,2.745977
1.469900,2.746668
1.470000,2.747358
1.470100,2.748048
1.470200,2.748739
1.470300,2.749429
1.470400,2.750119
1.470500,2.750809
1.470600,2.751500
1.470700,2.752190
1.470800,2.752880
1.470900,2.753571
1.471000,2.754261
1.471100,2.754951
1.471200,2.755642
1.471300,2.756332
1.471400,2.757022
1.471500,2.757712
1.471600,2.758403
1.471700,2.759093
1.471800,2.759783
1.471900,2.760474
1.472000,2.761164
1.472100,2.761854
1.472200,2.762544
1.472300,2.763235
1.472400,2.763925
1.472500,2.764615
1.472600,2.765306
1.472700,2.765996
1.472800,2.766686
1.472900,2.767376
1.473000,2.768067
1.473100,2.768757
1.473200,2.769447
1.473300,2.770137
1.473400,2.770828
1.473500,2.771518
1.473600,2.772208
1.473700,2.772898
1.473800,2.773589
1.473900,2.774279
1.474000,2.774969
1.474100,2.775659
1.474200,2.776350
1.474300,2.777040
1.474400,2.777730
1.474500,2.778420
1.474600,2.779111
1.474700,2.779801
1.474800,2.780491
1.474900,2.781181
1.475000,2.781872
1.475100,2.782562
1.475200,2.783252
1.475300,2.783942
1.475400,2.784632
1.475500,2.785323
1.475600,2.786013
1.475700,2.786703
1.475800,2.787393
1.475900,2.788084
1.476000,2.788774
1.476100,2.789464
1.476200,2.790154
1.476300,2.790844
1.476400,2.791535
1.476500,2.792225
1.476600,2.792915
1.476700,2.793605
1.476800,2.794295
1.476900,2.794986
1.477000,2.795676
1.477100,2.796366
1.477200,2.797056
1.477300,2.797746
1.477400,2.798436
1.477500,2.799127
1.477600,2.799817
1.477700,2.800507
1.477800,2.801197
1.477900,2.801887
1.478000,2.802577
1.478100,2.803268
1.478200,2.803958
1.478300,2.804648
1.478400,2.805338
1.478500,2.806028
1.478600,2.806718
1.478700,2.807409
1.478800,2.808099
1.478900,2.808789
1.479000,2.809479
1.479100,2.810169
1.479200,2.810859
1.479300,2.811549
1.479400,2.812239
1.479500,2.812930
1.479600,2.813620
1.479700,2.814310
1.479800,2.815000
1.479900,2.815690
1.480000,2.816380
1.480100,2.817070
1.480200,2.817760
1.480300,2.818451
1.480400,2.819141
1.480500,2.819831
1.480600,2.820521
1.480700,2.821211
1.480800,2.821901
1.480900,2.822591
1.481000,2.823281
1.481100,2.823971
1.481200,2.824661
1.481300,2.825351
1.481400,2.826042
1.481500,2.826732
1.481600,2.827422
1.481700,2.828112
1.481800,2.828802
1.481900,2.829492
1.482000,2.830182
1.482100,2.830872
1.482200,2.831562
1.482300,2.832252
1.482400,2.832942
1.482500,2.833632
1.482600,2.834322
1.482700,2.835012
1.482800,2.835702
1.482900,2.836392
1.483000,2.837082
1.483100,2.837772
1.483200,2.838462
1.483300,2.839153
1.483400,2.839843
1.483500,2.840533
1.483600,2.841223
1.483700,2.841913
1.483800,2.842603
1.483900,2.843293
1.484000,2.843983
1.484100,2.844673
1.484200,2.845363
1.484300,2.846053
1.484400,2.846743
1.484500,2.847433
1.484600,2.848123
1.484700,2.848813
1.484800,2.849503
1.484900,2.850193
1.485000,2.850883
1.485100,2.851572
1.485200,2.852262
1.485300,2.852952
1.485400,2.853642
1.485500,2.854332
1.485600,2.855022
1.485700,2.855712
1.485800,2.856402
1.485900,2.857092
1.486000,2.857782
1.486100,2.858472
1.486200,2.859162
1.486300,2.859852
1.486400,2.860542
1.486500,2.861232
1.486600,2.861922
1.486700,2.862612
1.486800,2.863302
1.486900,2.863992
1.487000,2.864681
1.487100,2.865371
1.487200,2.866061
1.487300,2.866751
1.487400,2.867441
1.487500,2.868131
1.487600,2.868821
1.487700,2.869511
1.487800,2.870201
1.487900,2.870891
1.488000,2.871580
1.488100,2.872270
1.488200,2.872960
1.488300,2.873650
1.488400,2.874340
1.488500,2.875030
1.488600,2.875720
1.488700,2.876410
1.488800,2.877099
1.488900,2.877789
1.489000,2.878479
1.489100,2.879169
1.489200,2.879859
1.489300,2.880549
1.489400,2.881238
1.489500,2.881928
1.489600,2.882618
1.489700,2.883308
1.489800,2.883998
1.489900,2.884688
1.490000,2.885377
1.490100,2.886067
1.490200,2.886757
1.490300,2.887447
1.490400,2.888137
1.490500,2.888826
1.490600,2.889516
1.490700,2.890206
1.490800,2.890896
1.490900,2.891586
1.491000,2.892275
1.491100,2.892965
1.491200,2.893655
1.491300,2.894345
1.491400,2.895034
1.491500,2.895724
1.491600,2.896414
1.491700,2.897104
1.491800,2.897794
1.491900,2.898483
1.492000,2.899173
1.492100,2.899863
1.492200,2.900553
1.492300,2.901242
1.492400,2.901932
1.492500,2.902622
1.492600,2.903311
1.492700,2.904001
1.492800,2.904691
1.492900,2.905381
1.493000,2.906070
1.493100,2.906760
1.493200,2.907450
1.493300,2.908139
1.493400,2.908829
1.493500,2.909519
1.493600,2.910209
1.493700,2.910898
1.493800,2.911588
1.493900,2.912278
1.494000,2.912967
1.494100,2.913657
1.494200,2.914347
1.494300,2.915036
1.494400,2.915726
1.494500,2.916416
1.494600,2.917105
1.494700,2.917795
1.494800,2.918485
1.494900,2.919174
1.495000,2.919864
1.495100,2.920553
1.495200,2.921243
1.495300,2.921933
1.495400,2.922622
1.495500,2.923312
1.495600,2.924002
1.495700,2.924691
1.495800,2.925381
1.495900,2.926070
1.496000,2.926760
1.496100,2.927450
1.496200,2.928139
1.496300,2.928829
1.496400,2.929518
1.496500,2.930208
1.496600,2.930897
1.496700,2.931587
1.496800,2.932277
1.496900,2.932966
1.497000,2.933656
1.497100,2.934345
1.497200,2.935035
1.497300,2.935724
1.497400,2.936414
1.497500,2.937103
1.497600,2.937793
1.497700,2.938483
1.497800,2.939172
1.497900,2.939862
1.498000,2.940551
1.498100,2.941241
1.498200,2.941930
1.498300,2.942620
1.498400,2.943309
1.498500,2.943999
1.498600,2.944688
1.498700,2.945378
1.498800,2.946067
1.498900,2.946757
1.499000,2.947446
1.499100,2.948136
1.499200,2.948825
1.499300,2.949514
1.499400,2.950204
1.499500,2.950893
1.499600,2.951583
1.499700,2.952272
1.499800,2.952962
1.499900,2.953651
1.500000,2.954341
1.500100,2.955030
1.500200,2.955719
1.500300,2.956409
1.500400,2.957098
1.500500,2.957788
1.500600,2.958477
1.500700,2.959167
1.500800,2.959856
1.500900,2.960545
1.501000,2.961235
1.501100,2.961924
1.501200,2.962613
1.501300,2.963303
1.501400,2.963992
1.501500,2.964682
1.501600,2.965371
1.501700,2.966060
1.501800,2.966750
1.501900,2.967439
1.502000,2.968128
1.502100,2.968818
1.502200,2.969507
1.502300,2.970196
1.502400,2.970886
1.502500,2.971575
1.502600,2.972264
1.502700,2.972954
1.502800,2.973643
1.502900,2.974332
1.503000,2.975022
1.503100,2.975711
1.503200,2.976400
1.503300,2.977090
1.503400,2.977779
1.503500,2.978468
1.503600,2.979157
1.503700,2.979847
1.503800,2.980536
1.503900,2.981225
1.504000,2.981914
1.504100,2.982604
1.504200,2.983293
1.504300,2.983982
1.504400,2.984671
1.504500,2.985361
1.504600,2.986050
1.504700,2.986739
1.504800,2.987428
1.504900,2.988118
1.505000,2.988807
1.505100,2.989496
1.505200,2.990185
1.505300,2.990874
1.505400,2.991564
1.505500,2.992253
1.505600,2.992942
1.505700,2.993631
1.505800,2.994320
1.505900,2.995010
1.506000,2.995699
1.506100,2.996388
1.506200,2.997077
1.506300,2.997766
1.506400,2.998455
1.506500,2.999145
1.506600,2.999834
1.506700,3.000523
1.506800,3.001212
1.506900,3.001901
1.507000,3.002590
1.507100,3.003279
1.507200,3.003968
1.507300,3.004658
1.507400,3.005347
1.507500,3.006036
1.507600,3.006725
1.507700,3.007414
1.507800,3.008103
1.507900,3.008792
1.508000,3.009481
1.508100,3.010170
1.508200,3.010859
1.508300,3.011548
1.508400,3.012237
1.508500,3.012926
1.508600,3.013616
1.508700,3.014305
1.508800,3.014994
1.508900,3.015683
1.509000,3.016372
1.509100,3.017061
1.509200,3.017750
1.509300,3.018439
1.509400,3.019128
1.509500,3.019817
1.509600,3.020506
1.509700,3.021195
1.509800,3.021884
1.509900,3.022573
1.510000,3.023262
1.510100,3.023951
1.510200,3.024640
1.510300,3.025329
1.510400,3.026018
1.510500,3.026706
1.510600,3.027395
1.510700,3.028084
1.510800,3.028773
1.510900,3.029462
1.511000,3.030151
1.511100,3.030840
1.511200,3.031529
1.511300,3.032218
1.511400,3.032907
1.511500,3.033596
1.511600,3.034285
1.511700,3.034974
1.511800,3.035662
1.511900,3.036351
1.512000,3.037040
1.512100,3.037729
1.512200,3.038418
1.512300,3.039107
1.512400,3.039796
1.512500,3.040485
1.512600,3.041173
1.512700,3.041862
1.512800,3.042551
1.512900,3.043240
1.513000,3.043929
1.513100,3.044618
1.513200,3.045306
1.513300,3.045995
1.513400,3.046684
1.513500,3.047373
1.513600,3.048062
1.513700,3.048750
1.513800,3.049439
1.513900,3.050128
1.514000,3.050817
1.514100,3.051505
1.514200,3.052194
1.514300,3.052883
1.514400,3.053572
1.514500,3.054260
1.514600,3.054949
1.514700,3.055638
1.514800,3.056327
1.514900,3.057015
1.515000,3.057704
1.515100,3.058393
1.515200,3.059082
1.515300,3.059770
1.515400,3.060459
1.515500,3.061148
1.515600,3.061836
1.515700,3.062525
1.515800,3.063214
1.515900,3.063902
1.516000,3.064591
1.516100,3.065280
1.516200,3.065968
1.516300,3.066657
1.516400,3.067346
1.516500,3.068034
1.516600,3.068723
1.516700,3.069412
1.516800,3.070100
1.516900,3.070789
1.517000,3.071478
1.517100,3.072166
1.517200,3.072855
1.517300,3.073543
1.517400,3.074232
1.517500,3.074921
1.517600,3.075609
1.517700,3.076298
1.517800,3.076986
1.517900,3.077675
1.518000,3.078363
1.518100,3.079052
1.518200,3.079741
1.518300,3.080429
1.518400,3.081118
1.518500,3.081806
1.518600,3.082495
1.518700,3.083183
1.518800,3.083872
1.518900,3.084560
1.519000,3.085249
1.519100,3.085937
1.519200,3.086626
1.519300,3.087314
1.519400,3.088003
1.519500,3.088691
1.519600,3.089380
